forest	primate	genus	interact	plant
at_fo	Alouatta_belzebul	Spondias	Alouatta_belzebul-Spondias	Spondias_mombin
at_fo	Alouatta_belzebul	Tapirira	Alouatta_belzebul-Tapirira	Tapirira_guianensis
at_fo	Alouatta_belzebul	Protium	Alouatta_belzebul-Protium	Protium_heptaphyllum
at_fo	Alouatta_belzebul	Symphonia	Alouatta_belzebul-Symphonia	Symphonia_globulifera
at_fo	Alouatta_belzebul	Dialium	Alouatta_belzebul-Dialium	Dialium_guianense
at_fo	Alouatta_belzebul	Dioclea	Alouatta_belzebul-Dioclea	Dioclea_rufescens
at_fo	Alouatta_belzebul	Eschweilera	Alouatta_belzebul-Eschweilera	Eschweilera_ovata
at_fo	Alouatta_belzebul	Byrsonima	Alouatta_belzebul-Byrsonima	Byrsonima_sericea
at_fo	Alouatta_belzebul	Solanum	Alouatta_belzebul-Solanum	Solanum_variabile
at_fo	Alouatta_caraya	Bromelia	Alouatta_caraya-Bromelia	Bromelia_karatas
at_fo	Alouatta_caraya	Geoffroea	Alouatta_caraya-Geoffroea	Geoffroea_spinosa
at_fo	Alouatta_caraya	Inga	Alouatta_caraya-Inga	Inga_vera
at_fo	Alouatta_caraya	Nectandra	Alouatta_caraya-Nectandra	Nectandra_angustifolia
at_fo	Alouatta_caraya	Nectandra	Alouatta_caraya-Nectandra	Nectandra_megapotamica
at_fo	Alouatta_caraya	Ocotea	Alouatta_caraya-Ocotea	Ocotea_diospyrifolia
at_fo	Alouatta_caraya	Byrsonima	Alouatta_caraya-Byrsonima	Byrsonima_gardneriana
at_fo	Alouatta_caraya	Brosimum	Alouatta_caraya-Brosimum	Brosimum_alicastrum
at_fo	Alouatta_caraya	Ficus	Alouatta_caraya-Ficus	Ficus_gomelleira
at_fo	Alouatta_caraya	Ficus	Alouatta_caraya-Ficus	Ficus_guaranitica
at_fo	Alouatta_caraya	Ficus	Alouatta_caraya-Ficus	Ficus_luschnathiana
at_fo	Alouatta_caraya	Ficus	Alouatta_caraya-Ficus	Ficus_obtusiuscula
at_fo	Alouatta_caraya	Maclura	Alouatta_caraya-Maclura	Maclura_tinctoria
at_fo	Alouatta_caraya	Eugenia	Alouatta_caraya-Eugenia	Eugenia_burkartiana
at_fo	Alouatta_caraya	Eugenia	Alouatta_caraya-Eugenia	Eugenia_punicifolia
at_fo	Alouatta_caraya	Eugenia	Alouatta_caraya-Eugenia	Eugenia_pyriformis
at_fo	Alouatta_caraya	Psidium	Alouatta_caraya-Psidium	Psidium_guajava
at_fo	Alouatta_caraya	Phytolacca	Alouatta_caraya-Phytolacca	Phytolacca_dioica
at_fo	Alouatta_caraya	Ziziphus	Alouatta_caraya-Ziziphus	Ziziphus_joazeiro
at_fo	Alouatta_caraya	Psychotria	Alouatta_caraya-Psychotria	Psychotria_carthagenensis
at_fo	Alouatta_caraya	Banara	Alouatta_caraya-Banara	Banara_arguta
at_fo	Alouatta_caraya	Pouteria	Alouatta_caraya-Pouteria	Pouteria_bapeba
at_fo	Alouatta_caraya	Pouteria	Alouatta_caraya-Pouteria	Pouteria_salicifolia
at_fo	Alouatta_caraya	Cecropia	Alouatta_caraya-Cecropia	Cecropia_pachystachya
at_fo	Alouatta_caraya	Urera	Alouatta_caraya-Urera	Urera_aurantiaca
at_fo	Alouatta_caraya	Cissus	Alouatta_caraya-Cissus	Cissus_palmata
at_fo	Alouatta_guariba	Lithraea	Alouatta_guariba-Lithraea	Lithraea_brasiliensis
at_fo	Alouatta_guariba	Schinus	Alouatta_guariba-Schinus	Schinus_terebinthifolius
at_fo	Alouatta_guariba	Tapirira	Alouatta_guariba-Tapirira	Tapirira_guianensis
at_fo	Alouatta_guariba	Annona	Alouatta_guariba-Annona	Annona_cacans
at_fo	Alouatta_guariba	Annona	Alouatta_guariba-Annona	Annona_maritima
at_fo	Alouatta_guariba	Annona	Alouatta_guariba-Annona	Annona_sylvatica
at_fo	Alouatta_guariba	Guatteria	Alouatta_guariba-Guatteria	Guatteria_australis
at_fo	Alouatta_guariba	Rollinia	Alouatta_guariba-Rollinia	Rollinia_sylvatica
at_fo	Alouatta_guariba	Ilex	Alouatta_guariba-Ilex	Ilex_brevicuspis
at_fo	Alouatta_guariba	Ilex	Alouatta_guariba-Ilex	Ilex_dumosa
at_fo	Alouatta_guariba	Ilex	Alouatta_guariba-Ilex	Ilex_paraguariensis
at_fo	Alouatta_guariba	Anthurium	Alouatta_guariba-Anthurium	Anthurium_scandens
at_fo	Alouatta_guariba	Schefflera	Alouatta_guariba-Schefflera	Schefflera_morototoni
at_fo	Alouatta_guariba	Butia	Alouatta_guariba-Butia	Butia_capitata
at_fo	Alouatta_guariba	Euterpe	Alouatta_guariba-Euterpe	Euterpe_edulis
at_fo	Alouatta_guariba	Geonoma	Alouatta_guariba-Geonoma	Geonoma_schottiana
at_fo	Alouatta_guariba	Syagrus	Alouatta_guariba-Syagrus	Syagrus_romanzoffiana
at_fo	Alouatta_guariba	Cordia	Alouatta_guariba-Cordia	Cordia_americana
at_fo	Alouatta_guariba	Cordia	Alouatta_guariba-Cordia	Cordia_ecalyculata
at_fo	Alouatta_guariba	Cordia	Alouatta_guariba-Cordia	Cordia_sellowiana
at_fo	Alouatta_guariba	Cereus	Alouatta_guariba-Cereus	Cereus_hildmannianus
at_fo	Alouatta_guariba	Pereskia	Alouatta_guariba-Pereskia	Pereskia_aculeata
at_fo	Alouatta_guariba	Calophyllum	Alouatta_guariba-Calophyllum	Calophyllum_brasiliense
at_fo	Alouatta_guariba	Cinamomodendron	Alouatta_guariba-Cinamomodendron	Cinamomodendron_dinisii
at_fo	Alouatta_guariba	Celtis	Alouatta_guariba-Celtis	Celtis_iguanaea
at_fo	Alouatta_guariba	Celtis	Alouatta_guariba-Celtis	Celtis_spinosa
at_fo	Alouatta_guariba	Trema	Alouatta_guariba-Trema	Trema_micrantha
at_fo	Alouatta_guariba	Jacaratia	Alouatta_guariba-Jacaratia	Jacaratia_spinosa
at_fo	Alouatta_guariba	Maytenus	Alouatta_guariba-Maytenus	Maytenus_robusta
at_fo	Alouatta_guariba	Parinari	Alouatta_guariba-Parinari	Parinari_excelsa
at_fo	Alouatta_guariba	Garcinia	Alouatta_guariba-Garcinia	Garcinia_brasiliensis
at_fo	Alouatta_guariba	Merremia	Alouatta_guariba-Merremia	Merremia_dissecta
at_fo	Alouatta_guariba	Diospyros	Alouatta_guariba-Diospyros	Diospyros_inconstans
at_fo	Alouatta_guariba	Diospyros	Alouatta_guariba-Diospyros	Diospyros_kaki
at_fo	Alouatta_guariba	Erythroxylum	Alouatta_guariba-Erythroxylum	Erythroxylum_argentinum
at_fo	Alouatta_guariba	Alchornea	Alouatta_guariba-Alchornea	Alchornea_glandulosa
at_fo	Alouatta_guariba	Alchornea	Alouatta_guariba-Alchornea	Alchornea_triplinervia
at_fo	Alouatta_guariba	Sebastiania	Alouatta_guariba-Sebastiania	Sebastiania_serrata
at_fo	Alouatta_guariba	Copaifera	Alouatta_guariba-Copaifera	Copaifera_langsdorfii
at_fo	Alouatta_guariba	Copaifera	Alouatta_guariba-Copaifera	Copaifera_langsdorfii
at_fo	Alouatta_guariba	Enterolobium	Alouatta_guariba-Enterolobium	Enterolobium_contortisiliquum
at_fo	Alouatta_guariba	Inga	Alouatta_guariba-Inga	Inga_affinis
at_fo	Alouatta_guariba	Inga	Alouatta_guariba-Inga	Inga_luschnathiana
at_fo	Alouatta_guariba	Inga	Alouatta_guariba-Inga	Inga_striata
at_fo	Alouatta_guariba	Inga	Alouatta_guariba-Inga	Inga_subnuda
at_fo	Alouatta_guariba	Inga	Alouatta_guariba-Inga	Inga_uruguensis
at_fo	Alouatta_guariba	Inga	Alouatta_guariba-Inga	Inga_vera
at_fo	Alouatta_guariba	Pterocarpus	Alouatta_guariba-Pterocarpus	Pterocarpus_violaceus
at_fo	Alouatta_guariba	Vantanea	Alouatta_guariba-Vantanea	Vantanea_compacta
at_fo	Alouatta_guariba	Vitex	Alouatta_guariba-Vitex	Vitex_megapotamica
at_fo	Alouatta_guariba	Vitex	Alouatta_guariba-Vitex	Vitex_polygama
at_fo	Alouatta_guariba	Cryptocarya	Alouatta_guariba-Cryptocarya	Cryptocarya_mandioccana
at_fo	Alouatta_guariba	Cryptocarya	Alouatta_guariba-Cryptocarya	Cryptocarya_moschata
at_fo	Alouatta_guariba	Nectandra	Alouatta_guariba-Nectandra	Nectandra_megapotamica
at_fo	Alouatta_guariba	Nectandra	Alouatta_guariba-Nectandra	Nectandra_membranacea
at_fo	Alouatta_guariba	Ocotea	Alouatta_guariba-Ocotea	Ocotea_corymbosa
at_fo	Alouatta_guariba	Ocotea	Alouatta_guariba-Ocotea	Ocotea_diospyrifolia
at_fo	Alouatta_guariba	Ocotea	Alouatta_guariba-Ocotea	Ocotea_minarum
at_fo	Alouatta_guariba	Ocotea	Alouatta_guariba-Ocotea	Ocotea_odorifera
at_fo	Alouatta_guariba	Ocotea	Alouatta_guariba-Ocotea	Ocotea_puberula
at_fo	Alouatta_guariba	Ocotea	Alouatta_guariba-Ocotea	Ocotea_silvestris
at_fo	Alouatta_guariba	Strychnos	Alouatta_guariba-Strychnos	Strychnos_brasiliensis
at_fo	Alouatta_guariba	Byrsonima	Alouatta_guariba-Byrsonima	Byrsonima_ligustrifolia
at_fo	Alouatta_guariba	Ceiba	Alouatta_guariba-Ceiba	Ceiba_speciosa
at_fo	Alouatta_guariba	Miconia	Alouatta_guariba-Miconia	Miconia_cabucu
at_fo	Alouatta_guariba	Miconia	Alouatta_guariba-Miconia	Miconia_discolor
at_fo	Alouatta_guariba	Miconia	Alouatta_guariba-Miconia	Miconia_tristis
at_fo	Alouatta_guariba	Guarea	Alouatta_guariba-Guarea	Guarea_kunthiana
at_fo	Alouatta_guariba	Trichilia	Alouatta_guariba-Trichilia	Trichilia_claussenii
at_fo	Alouatta_guariba	Abuta	Alouatta_guariba-Abuta	Abuta_selloana
at_fo	Alouatta_guariba	Hyperbaena	Alouatta_guariba-Hyperbaena	Hyperbaena_domingensis
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_adhatodifolia
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_cestrifolia
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_citrifolia
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_enormis
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_eximia
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_gomelleira
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_guaranitica
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_insipida
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_luschnathiana
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_organensis
at_fo	Alouatta_guariba	Ficus	Alouatta_guariba-Ficus	Ficus_trigonata
at_fo	Alouatta_guariba	Maclura	Alouatta_guariba-Maclura	Maclura_tinctoria
at_fo	Alouatta_guariba	Sorocea	Alouatta_guariba-Sorocea	Sorocea_bonplandii
at_fo	Alouatta_guariba	Campomanesia	Alouatta_guariba-Campomanesia	Campomanesia_guaviroba
at_fo	Alouatta_guariba	Campomanesia	Alouatta_guariba-Campomanesia	Campomanesia_xanthocarpa
at_fo	Alouatta_guariba	Eugenia	Alouatta_guariba-Eugenia	Eugenia_cambucarana
at_fo	Alouatta_guariba	Eugenia	Alouatta_guariba-Eugenia	Eugenia_involucrata
at_fo	Alouatta_guariba	Eugenia	Alouatta_guariba-Eugenia	Eugenia_pyriformis
at_fo	Alouatta_guariba	Eugenia	Alouatta_guariba-Eugenia	Eugenia_rostrifolia
at_fo	Alouatta_guariba	Eugenia	Alouatta_guariba-Eugenia	Eugenia_uniflora
at_fo	Alouatta_guariba	Myrceugenia	Alouatta_guariba-Myrceugenia	Myrceugenia_glaucescens
at_fo	Alouatta_guariba	Myrcia	Alouatta_guariba-Myrcia	Myrcia_glabra
at_fo	Alouatta_guariba	Myrcia	Alouatta_guariba-Myrcia	Myrcia_splendens
at_fo	Alouatta_guariba	Myrcianthes	Alouatta_guariba-Myrcianthes	Myrcianthes_pungens
at_fo	Alouatta_guariba	Myrciaria	Alouatta_guariba-Myrciaria	Myrciaria_cuspidata
at_fo	Alouatta_guariba	Psidium	Alouatta_guariba-Psidium	Psidium_cattleianum
at_fo	Alouatta_guariba	Psidium	Alouatta_guariba-Psidium	Psidium_guajava
at_fo	Alouatta_guariba	Psidium	Alouatta_guariba-Psidium	Psidium_sartorianum
at_fo	Alouatta_guariba	Syzygium	Alouatta_guariba-Syzygium	Syzygium_cumini
at_fo	Alouatta_guariba	Guapira	Alouatta_guariba-Guapira	Guapira_opposita
at_fo	Alouatta_guariba	Pisonia	Alouatta_guariba-Pisonia	Pisonia_aculeata
at_fo	Alouatta_guariba	Heisteria	Alouatta_guariba-Heisteria	Heisteria_silvianii
at_fo	Alouatta_guariba	Ligustrum	Alouatta_guariba-Ligustrum	Ligustrum_lucidum
at_fo	Alouatta_guariba	Passiflora	Alouatta_guariba-Passiflora	Passiflora_elegans
at_fo	Alouatta_guariba	Passiflora	Alouatta_guariba-Passiflora	Passiflora_foetida
at_fo	Alouatta_guariba	Hieronyma	Alouatta_guariba-Hieronyma	Hieronyma_alchorneoides
at_fo	Alouatta_guariba	Phytolacca	Alouatta_guariba-Phytolacca	Phytolacca_dioica
at_fo	Alouatta_guariba	Diclidanthera	Alouatta_guariba-Diclidanthera	Diclidanthera_laurifolia
at_fo	Alouatta_guariba	Myrsine	Alouatta_guariba-Myrsine	Myrsine_coriacea
at_fo	Alouatta_guariba	Myrsine	Alouatta_guariba-Myrsine	Myrsine_umbellata
at_fo	Alouatta_guariba	Hovenia	Alouatta_guariba-Hovenia	Hovenia_dulcis
at_fo	Alouatta_guariba	Eriobotrya	Alouatta_guariba-Eriobotrya	Eriobotrya_japonica
at_fo	Alouatta_guariba	Prunus	Alouatta_guariba-Prunus	Prunus_myrtifolia
at_fo	Alouatta_guariba	Chiococca	Alouatta_guariba-Chiococca	Chiococca_alba
at_fo	Alouatta_guariba	Chomelia	Alouatta_guariba-Chomelia	Chomelia_obtusa
at_fo	Alouatta_guariba	Faramea	Alouatta_guariba-Faramea	Faramea_montevidensis
at_fo	Alouatta_guariba	Psychotria	Alouatta_guariba-Psychotria	Psychotria_carthagenensis
at_fo	Alouatta_guariba	Psychotria	Alouatta_guariba-Psychotria	Psychotria_mapourioides
at_fo	Alouatta_guariba	Citrus	Alouatta_guariba-Citrus	Citrus_reticulata
at_fo	Alouatta_guariba	Zanthoxylum	Alouatta_guariba-Zanthoxylum	Zanthoxylum_fagara
at_fo	Alouatta_guariba	Banara	Alouatta_guariba-Banara	Banara_parviflora
at_fo	Alouatta_guariba	Casearia	Alouatta_guariba-Casearia	Casearia_decandra
at_fo	Alouatta_guariba	Allophylus	Alouatta_guariba-Allophylus	Allophylus_edulis
at_fo	Alouatta_guariba	Cupania	Alouatta_guariba-Cupania	Cupania_oblongifolia
at_fo	Alouatta_guariba	Cupania	Alouatta_guariba-Cupania	Cupania_vernalis
at_fo	Alouatta_guariba	Cupania	Alouatta_guariba-Cupania	Cupania_zanthoxyloides
at_fo	Alouatta_guariba	Matayba	Alouatta_guariba-Matayba	Matayba_elaeagnoides
at_fo	Alouatta_guariba	Paullinia	Alouatta_guariba-Paullinia	Paullinia_marginata
at_fo	Alouatta_guariba	Paullinia	Alouatta_guariba-Paullinia	Paullinia_seminuda
at_fo	Alouatta_guariba	Chrysophyllum	Alouatta_guariba-Chrysophyllum	Chrysophyllum_gonocarpum
at_fo	Alouatta_guariba	Chrysophyllum	Alouatta_guariba-Chrysophyllum	Chrysophyllum_marginatum
at_fo	Alouatta_guariba	Pouteria	Alouatta_guariba-Pouteria	Pouteria_bullata
at_fo	Alouatta_guariba	Pouteria	Alouatta_guariba-Pouteria	Pouteria_caimito
at_fo	Alouatta_guariba	Sideroxylon	Alouatta_guariba-Sideroxylon	Sideroxylon_obtusifolium
at_fo	Alouatta_guariba	Solanum	Alouatta_guariba-Solanum	Solanum_aculeatissimum
at_fo	Alouatta_guariba	Solanum	Alouatta_guariba-Solanum	Solanum_pseudoquina
at_fo	Alouatta_guariba	Solanum	Alouatta_guariba-Solanum	Solanum_rufescens
at_fo	Alouatta_guariba	Styrax	Alouatta_guariba-Styrax	Styrax_leprosus
at_fo	Alouatta_guariba	Symplocos	Alouatta_guariba-Symplocos	Symplocos_laxiflora
at_fo	Alouatta_guariba	Cecropia	Alouatta_guariba-Cecropia	Cecropia_glaziovii
at_fo	Alouatta_guariba	Cecropia	Alouatta_guariba-Cecropia	Cecropia_hololeuca
at_fo	Alouatta_guariba	Cecropia	Alouatta_guariba-Cecropia	Cecropia_pachystachya
at_fo	Alouatta_guariba	Coussapoa	Alouatta_guariba-Coussapoa	Coussapoa_microcarpa
at_fo	Alouatta_guariba	Citharexylum	Alouatta_guariba-Citharexylum	Citharexylum_myrianthum
me_fo	Alouatta_palliata	Spondias	Alouatta_palliata-Spondias	Spondias_mombin
me_fo	Alouatta_palliata	Annona	Alouatta_palliata-Annona	Annona_jimenezii
me_fo	Alouatta_palliata	Cordia	Alouatta_palliata-Cordia	Cordia_alba
me_fo	Alouatta_palliata	Cordia	Alouatta_palliata-Cordia	Cordia_alliodora
me_fo	Alouatta_palliata	Cordia	Alouatta_palliata-Cordia	Cordia_stellifera
me_fo	Alouatta_palliata	Bursera	Alouatta_palliata-Bursera	Bursera_simaruba
me_fo	Alouatta_palliata	Tetragastris	Alouatta_palliata-Tetragastris	Tetragastris_panamensis
me_fo	Alouatta_palliata	Hirtella	Alouatta_palliata-Hirtella	Hirtella_racemosa
me_fo	Alouatta_palliata	Albizia	Alouatta_palliata-Albizia	Albizia_saman
me_fo	Alouatta_palliata	Cynometra	Alouatta_palliata-Cynometra	Cynometra_retusa
me_fo	Alouatta_palliata	Dialium	Alouatta_palliata-Dialium	Dialium_guianense
me_fo	Alouatta_palliata	Nectandra	Alouatta_palliata-Nectandra	Nectandra_ambigens
me_fo	Alouatta_palliata	Quararibea	Alouatta_palliata-Quararibea	Quararibea_funebris
me_fo	Alouatta_palliata	Guarea	Alouatta_palliata-Guarea	Guarea_guidonia
me_fo	Alouatta_palliata	Abuta	Alouatta_palliata-Abuta	Abuta_panamensis
me_fo	Alouatta_palliata	Brosimum	Alouatta_palliata-Brosimum	Brosimum_alicastrum
me_fo	Alouatta_palliata	Clarisia	Alouatta_palliata-Clarisia	Clarisia_biflora
me_fo	Alouatta_palliata	Ficus	Alouatta_palliata-Ficus	Ficus_americana
me_fo	Alouatta_palliata	Ficus	Alouatta_palliata-Ficus	Ficus_apollinaris
me_fo	Alouatta_palliata	Ficus	Alouatta_palliata-Ficus	Ficus_benjamina
me_fo	Alouatta_palliata	Ficus	Alouatta_palliata-Ficus	Ficus_colubrinae
me_fo	Alouatta_palliata	Ficus	Alouatta_palliata-Ficus	Ficus_cotinifolia
me_fo	Alouatta_palliata	Ficus	Alouatta_palliata-Ficus	Ficus_insipida
me_fo	Alouatta_palliata	Ficus	Alouatta_palliata-Ficus	Ficus_obtusiuscula
me_fo	Alouatta_palliata	Maclura	Alouatta_palliata-Maclura	Maclura_tinctoria
me_fo	Alouatta_palliata	Poulsenia	Alouatta_palliata-Poulsenia	Poulsenia_armata
me_fo	Alouatta_palliata	Pseudolmedia	Alouatta_palliata-Pseudolmedia	Pseudolmedia_glabrata
me_fo	Alouatta_palliata	Muntingia	Alouatta_palliata-Muntingia	Muntingia_calabura
me_fo	Alouatta_palliata	Agonandra	Alouatta_palliata-Agonandra	Agonandra_macrocarpa
me_fo	Alouatta_palliata	Trichostigma	Alouatta_palliata-Trichostigma	Trichostigma_octandrum
me_fo	Alouatta_palliata	Genipa	Alouatta_palliata-Genipa	Genipa_americana
me_fo	Alouatta_palliata	Zuelania	Alouatta_palliata-Zuelania	Zuelania_guidonia
me_fo	Alouatta_palliata	Cupania	Alouatta_palliata-Cupania	Cupania_guatemalensis
me_fo	Alouatta_palliata	Manilkara	Alouatta_palliata-Manilkara	Manilkara_chicle
me_fo	Alouatta_palliata	Manilkara	Alouatta_palliata-Manilkara	Manilkara_zapota
me_fo	Alouatta_palliata	Ampelocera	Alouatta_palliata-Ampelocera	Ampelocera_hottlei
me_fo	Alouatta_palliata	Cecropia	Alouatta_palliata-Cecropia	Cecropia_obtusifolia
me_fo	Alouatta_palliata	Citharexylum	Alouatta_palliata-Citharexylum	Citharexylum_affine
me_fo	Alouatta_pigra	Spondias	Alouatta_pigra-Spondias	Spondias_mombin
me_fo	Alouatta_pigra	Spondias	Alouatta_pigra-Spondias	Spondias_radlkoferi
me_fo	Alouatta_pigra	Dendropanax	Alouatta_pigra-Dendropanax	Dendropanax_arboreus
me_fo	Alouatta_pigra	Calophyllum	Alouatta_pigra-Calophyllum	Calophyllum_brasiliense
me_fo	Alouatta_pigra	Celtis	Alouatta_pigra-Celtis	Celtis_iguanaea
me_fo	Alouatta_pigra	Hirtella	Alouatta_pigra-Hirtella	Hirtella_triandra
me_fo	Alouatta_pigra	Licania	Alouatta_pigra-Licania	Licania_hypoleuca
me_fo	Alouatta_pigra	Sapium	Alouatta_pigra-Sapium	Sapium_lateriflorum
me_fo	Alouatta_pigra	Cynometra	Alouatta_pigra-Cynometra	Cynometra_retusa
me_fo	Alouatta_pigra	Dialium	Alouatta_pigra-Dialium	Dialium_guianense
me_fo	Alouatta_pigra	Guarea	Alouatta_pigra-Guarea	Guarea_glabra
me_fo	Alouatta_pigra	Brosimum	Alouatta_pigra-Brosimum	Brosimum_lactescens
me_fo	Alouatta_pigra	Ficus	Alouatta_pigra-Ficus	Ficus_americana
me_fo	Alouatta_pigra	Ficus	Alouatta_pigra-Ficus	Ficus_apollinaris
me_fo	Alouatta_pigra	Ficus	Alouatta_pigra-Ficus	Ficus_aurea
me_fo	Alouatta_pigra	Ficus	Alouatta_pigra-Ficus	Ficus_colubrinae
me_fo	Alouatta_pigra	Ficus	Alouatta_pigra-Ficus	Ficus_insipida
me_fo	Alouatta_pigra	Ficus	Alouatta_pigra-Ficus	Ficus_pertusa
me_fo	Alouatta_pigra	Poulsenia	Alouatta_pigra-Poulsenia	Poulsenia_armata
me_fo	Alouatta_pigra	Pseudolmedia	Alouatta_pigra-Pseudolmedia	Pseudolmedia_glabrata
me_fo	Alouatta_pigra	Trophis	Alouatta_pigra-Trophis	Trophis_racemosa
me_fo	Alouatta_pigra	Virola	Alouatta_pigra-Virola	Virola_guatemalensis
me_fo	Alouatta_pigra	Trichostigma	Alouatta_pigra-Trichostigma	Trichostigma_octandrum
me_fo	Alouatta_pigra	Chrysophyllum	Alouatta_pigra-Chrysophyllum	Chrysophyllum_mexicanum
me_fo	Alouatta_pigra	Pouteria	Alouatta_pigra-Pouteria	Pouteria_campechiana
me_fo	Alouatta_pigra	Ampelocera	Alouatta_pigra-Ampelocera	Ampelocera_hottlei
me_fo	Alouatta_pigra	Cecropia	Alouatta_pigra-Cecropia	Cecropia_obtusifolia
me_fo	Alouatta_pigra	Coussapoa	Alouatta_pigra-Coussapoa	Coussapoa_purpusii
me_fo	Alouatta_pigra	Pourouma	Alouatta_pigra-Pourouma	Pourouma_bicolor
me_fo	Alouatta_pigra	Cissus	Alouatta_pigra-Cissus	Cissus_microcarpa
am_fo	Alouatta_seniculus	Tapirira	Alouatta_seniculus-Tapirira	Tapirira_guianensis
am_fo	Alouatta_seniculus	Tapirira	Alouatta_seniculus-Tapirira	Tapirira_obtusa
am_fo	Alouatta_seniculus	Annona	Alouatta_seniculus-Annona	Annona_haematantha
am_fo	Alouatta_seniculus	Guatteria	Alouatta_seniculus-Guatteria	Guatteria_acutissima
am_fo	Alouatta_seniculus	Lacmellea	Alouatta_seniculus-Lacmellea	Lacmellea_aculeata
am_fo	Alouatta_seniculus	Parahancornia	Alouatta_seniculus-Parahancornia	Parahancornia_fasciculata
am_fo	Alouatta_seniculus	Heteropsis	Alouatta_seniculus-Heteropsis	Heteropsis_flexuosa
am_fo	Alouatta_seniculus	Dendropanax	Alouatta_seniculus-Dendropanax	Dendropanax_macrophyllus
am_fo	Alouatta_seniculus	Schefflera	Alouatta_seniculus-Schefflera	Schefflera_decaphylla
am_fo	Alouatta_seniculus	Cordia	Alouatta_seniculus-Cordia	Cordia_lomatoloba
am_fo	Alouatta_seniculus	Protium	Alouatta_seniculus-Protium	Protium_tenuifolium
am_fo	Alouatta_seniculus	Tetragastris	Alouatta_seniculus-Tetragastris	Tetragastris_altissima
am_fo	Alouatta_seniculus	Tetragastris	Alouatta_seniculus-Tetragastris	Tetragastris_panamensis
am_fo	Alouatta_seniculus	Dendrobangia	Alouatta_seniculus-Dendrobangia	Dendrobangia_boliviana
am_fo	Alouatta_seniculus	Jacaratia	Alouatta_seniculus-Jacaratia	Jacaratia_spinosa
am_fo	Alouatta_seniculus	Salacia	Alouatta_seniculus-Salacia	Salacia_cordata
am_fo	Alouatta_seniculus	Licania	Alouatta_seniculus-Licania	Licania_membranacea
am_fo	Alouatta_seniculus	Ludovia	Alouatta_seniculus-Ludovia	Ludovia_lancifolia
am_fo	Alouatta_seniculus	Thoracocarpus	Alouatta_seniculus-Thoracocarpus	Thoracocarpus_bissectus
am_fo	Alouatta_seniculus	Davilla	Alouatta_seniculus-Davilla	Davilla_nitida
am_fo	Alouatta_seniculus	Inga	Alouatta_seniculus-Inga	Inga_acreana
am_fo	Alouatta_seniculus	Inga	Alouatta_seniculus-Inga	Inga_cylindrica
am_fo	Alouatta_seniculus	Goupia	Alouatta_seniculus-Goupia	Goupia_glabra
am_fo	Alouatta_seniculus	Byrsonima	Alouatta_seniculus-Byrsonima	Byrsonima_crispa
am_fo	Alouatta_seniculus	Miconia	Alouatta_seniculus-Miconia	Miconia_acuminifera
am_fo	Alouatta_seniculus	Miconia	Alouatta_seniculus-Miconia	Miconia_holosericea
am_fo	Alouatta_seniculus	Mouriri	Alouatta_seniculus-Mouriri	Mouriri_crassifolia
am_fo	Alouatta_seniculus	Bagassa	Alouatta_seniculus-Bagassa	Bagassa_guianensis
am_fo	Alouatta_seniculus	Brosimum	Alouatta_seniculus-Brosimum	Brosimum_lactescens
am_fo	Alouatta_seniculus	Brosimum	Alouatta_seniculus-Brosimum	Brosimum_parinarioides
am_fo	Alouatta_seniculus	Castilla	Alouatta_seniculus-Castilla	Castilla_ulei
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_amazonica
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_americana
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_broadwayi
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_coerulescens
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_erythrosticta
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_gomelleira
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_insipida
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_killipi
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_maxima
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_nymphaeifolia
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_paraensis
am_fo	Alouatta_seniculus	Ficus	Alouatta_seniculus-Ficus	Ficus_pertusa
