primate	plant	genus	family
Saguinus_fuscicollis	Odontocarya_ulei	Odontocarya	Menispermaceae
Saguinus_fuscicollis	Sciadotenia_mathiasiana	Sciadotenia	Menispermaceae
Saguinus_fuscicollis	Telitoxicum_minutiflorum	Telitoxicum	Menispermaceae
Saguinus_fuscicollis	Clarisia_racemosa	Clarisia	Moraceae
Saguinus_fuscicollis	Ficus_americana	Ficus	Moraceae
Saguinus_fuscicollis	Ficus_insipida	Ficus	Moraceae
Saguinus_fuscicollis	Ficus_krukovii	Ficus	Moraceae
Saguinus_fuscicollis	Ficus_mathewsii	Ficus	Moraceae
Saguinus_fuscicollis	Ficus_pertusa	Ficus	Moraceae
Saguinus_fuscicollis	Helicostylis_scabra	Helicostylis	Moraceae
Saguinus_fuscicollis	Maclura_tinctoria	Maclura	Moraceae
Saguinus_fuscicollis	Naucleopsis_imitans	Naucleopsis	Moraceae
Saguinus_fuscicollis	Naucleopsis_oblongifolia	Naucleopsis	Moraceae
Saguinus_fuscicollis	Naucleopsis_ulei	Naucleopsis	Moraceae
Saguinus_fuscicollis	Virola_obovata	Virola	Myristicaceae
Saguinus_fuscicollis	Myrcia_paivae	Myrcia	Myrtaceae
Saguinus_fuscicollis	Neea_floribunda	Neea	Nyctaginaceae
Saguinus_fuscicollis	Neea_macrophylla	Neea	Nyctaginaceae
Saguinus_fuscicollis	Neea_virens	Neea	Nyctaginaceae
Saguinus_fuscicollis	Moutabea_aculeata	Moutabea	Polygalaceae
Saguinus_fuscicollis	Coccoloba_densifrons	Coccoloba	Polygonaceae
Saguinus_fuscicollis	Duroia_hirsuta	Duroia	Rubiaceae
Saguinus_fuscicollis	Duroia_saccifera	Duroia	Rubiaceae
Saguinus_fuscicollis	Pagamea_coriacea	Pagamea	Rubiaceae
Saguinus_fuscicollis	Pentagonia_spathicalyx	Pentagonia	Rubiaceae
Saguinus_fuscicollis	Casearia_pitumba	Casearia	Salicaceae
Saguinus_fuscicollis	Paullinia_clathrata	Paullinia	Sapindaceae
Saguinus_fuscicollis	Talisia_macrophylla	Talisia	Sapindaceae
Saguinus_fuscicollis	Talisia_nervosa	Talisia	Sapindaceae
Saguinus_fuscicollis	Chrysophyllum_argenteum	Chrysophyllum	Sapotaceae
Saguinus_fuscicollis	Ecclinusa_lanceolata	Ecclinusa	Sapotaceae
Saguinus_fuscicollis	Manilkara_bidentata	Manilkara	Sapotaceae
Saguinus_fuscicollis	Micropholis_brochidodroma	Micropholis	Sapotaceae
Saguinus_fuscicollis	Micropholis_cylindrocarpa	Micropholis	Sapotaceae
Saguinus_fuscicollis	Micropholis_egensis	Micropholis	Sapotaceae
Saguinus_fuscicollis	Micropholis_venulosa	Micropholis	Sapotaceae
Saguinus_fuscicollis	Simaba_orinocensis	Simaba	Simaroubaceae
Saguinus_fuscicollis	Discophora_guianensis	Discophora	Stemonuraceae
Saguinus_fuscicollis	Cecropia_sciadophylla	Cecropia	Urticaceae
Saguinus_fuscicollis	Pourouma_acuminata	Pourouma	Urticaceae
Saguinus_fuscicollis	Pourouma_bicolor	Pourouma	Urticaceae
Saguinus_fuscicollis	Pourouma_cecropiifolia	Pourouma	Urticaceae
Saguinus_fuscicollis	Pourouma_cucura	Pourouma	Urticaceae
Saguinus_fuscicollis	Pourouma_guianensis	Pourouma	Urticaceae
Saguinus_fuscicollis	Pourouma_mollis	Pourouma	Urticaceae
Saguinus_fuscicollis	Pourouma_phaeotricha	Pourouma	Urticaceae
Saguinus_fuscicollis	Pourouma_tomentosa	Pourouma	Urticaceae
Saguinus_fuscicollis	Leonia_crassa	Leonia	Violaceae
Saguinus_fuscicollis	Leonia_cymosa	Leonia	Violaceae
Saguinus_fuscicollis	Leonia_glycycarpa	Leonia	Violaceae
Saguinus_fuscicollis	Cissus_biformifolia	Cissus	Vitaceae
Saguinus_fuscicollis	Cissus_verticillata	Cissus	Vitaceae
Saguinus_geoffroyi	Annona_acuminata	Annona	Annonaceae
Saguinus_geoffroyi	Inga_oerstediana	Inga	Fabaceae
Saguinus_midas	Tetragastris_altissima	Tetragastris	Burseraceae
Saguinus_midas	Inga_alba	Inga	Fabaceae
Saguinus_mystax	Mendoncia_klugii	Mendoncia	Acanthaceae
Saguinus_mystax	Mendoncia_sprucei	Mendoncia	Acanthaceae
Saguinus_mystax	Tapirira_guianensis	Tapirira	Anacardiaceae
Saguinus_mystax	Tapirira_obtusa	Tapirira	Anacardiaceae
Saguinus_mystax	Tapirira_retusa	Tapirira	Anacardiaceae
Saguinus_mystax	Annona_duckei	Annona	Annonaceae
Saguinus_mystax	Annona_edulis	Annona	Annonaceae
Saguinus_mystax	Froesiodendron_amazonicum	Froesiodendron	Annonaceae
Saguinus_mystax	Guatteria_decurrens	Guatteria	Annonaceae
Saguinus_mystax	Guatteria_guianensis	Guatteria	Annonaceae
Saguinus_mystax	Guatteria_megalophylla	Guatteria	Annonaceae
Saguinus_mystax	Polyalthia_motleyana	Polyalthia	Annonaceae
Saguinus_mystax	Unonopsis_stipitata	Unonopsis	Annonaceae
Saguinus_mystax	Couma_macrocarpa	Couma	Apocynaceae
Saguinus_mystax	Lacmellea_peruviana	Lacmellea	Apocynaceae
Saguinus_mystax	Heteropsis_oblongifolia	Heteropsis	Araceae
Saguinus_mystax	Heteropsis_spruceana	Heteropsis	Araceae
Saguinus_mystax	Bactris_maraja	Bactris	Arecaceae
Saguinus_mystax	Cordia_nodosa	Cordia	Boraginaceae
Saguinus_mystax	Cordia_trachyphylla	Cordia	Boraginaceae
Saguinus_mystax	Cordia_ucayaliensis	Cordia	Boraginaceae
Saguinus_mystax	Protium_hebetatum	Protium	Burseraceae
Saguinus_mystax	Dendrobangia_boliviana	Dendrobangia	Cardiopteridaceae
Saguinus_mystax	Cheiloclinium_hippocrateoides	Cheiloclinium	Celastraceae
Saguinus_mystax	Salacia_alwynii	Salacia	Celastraceae
Saguinus_mystax	Salacia_caloneura	Salacia	Celastraceae
Saguinus_mystax	Salacia_impressifolia	Salacia	Celastraceae
Saguinus_mystax	Couepia_paraensis	Couepia	Chrysobalanaceae
Saguinus_mystax	Licania_micrantha	Licania	Chrysobalanaceae
Saguinus_mystax	Garcinia_macrophylla	Garcinia	Clusiaceae
Saguinus_mystax	Garcinia_ovalifolia	Garcinia	Clusiaceae
Saguinus_mystax	Buchenavia_grandis	Buchenavia	Combretaceae
Saguinus_mystax	Buchenavia_parvifolia	Buchenavia	Combretaceae
Saguinus_mystax	Buchenavia_viridiflora	Buchenavia	Combretaceae
Saguinus_mystax	Dicranostyles_scandens	Dicranostyles	Convolvulaceae
Saguinus_mystax	Maripa_peruviana	Maripa	Convolvulaceae
Saguinus_mystax	Asplundia_peruviana	Asplundia	Cyclanthaceae
Saguinus_mystax	Cyclanthus_bipartitus	Cyclanthus	Cyclanthaceae
Saguinus_mystax	Tapura_amazonica	Tapura	Dichapetalaceae
Saguinus_mystax	Tapura_coriacea	Tapura	Dichapetalaceae
Saguinus_mystax	Pinzona_coriacea	Pinzona	Dilleniaceae
Saguinus_mystax	Bauhinia_smilacina	Bauhinia	Fabaceae
Saguinus_mystax	Inga_acrocephala	Inga	Fabaceae
Saguinus_mystax	Inga_alba	Inga	Fabaceae
Saguinus_mystax	Inga_aria	Inga	Fabaceae
Saguinus_mystax	Inga_auristellae	Inga	Fabaceae
Saguinus_mystax	Inga_brachystachys	Inga	Fabaceae
Saguinus_mystax	Inga_cordatoalata	Inga	Fabaceae
Saguinus_mystax	Inga_densiflora	Inga	Fabaceae
Saguinus_mystax	Inga_gracilifolia	Inga	Fabaceae
Saguinus_mystax	Inga_gracilior	Inga	Fabaceae
Saguinus_mystax	Inga_lopadadenia	Inga	Fabaceae
Saguinus_mystax	Inga_loretana	Inga	Fabaceae
Saguinus_mystax	Inga_megaphylla	Inga	Fabaceae
Saguinus_mystax	Inga_nobilis	Inga	Fabaceae
Saguinus_mystax	Inga_oerstediana	Inga	Fabaceae
Saguinus_mystax	Inga_pruriens	Inga	Fabaceae
Saguinus_mystax	Inga_ruiziana	Inga	Fabaceae
Saguinus_mystax	Inga_semialata	Inga	Fabaceae
Saguinus_mystax	Inga_sertulifera	Inga	Fabaceae
Saguinus_mystax	Inga_striolata	Inga	Fabaceae
Saguinus_mystax	Inga_thibaudiana	Inga	Fabaceae
Saguinus_mystax	Parkia_igneiflora	Parkia	Fabaceae
Saguinus_mystax	Parkia_multijuga	Parkia	Fabaceae
Saguinus_mystax	Parkia_nitida	Parkia	Fabaceae
Saguinus_mystax	Parkia_panurensis	Parkia	Fabaceae
Saguinus_mystax	Goupia_glabra	Goupia	Goupiaceae
Saguinus_mystax	Ocotea_amazonica	Ocotea	Lauraceae
Saguinus_mystax	Roucheria_columbiana	Roucheria	Linaceae
Saguinus_mystax	Roucheria_schomburgkii	Roucheria	Linaceae
Saguinus_mystax	Strychnos_guianensis	Strychnos	Loganiaceae
Saguinus_mystax	Strychnos_jobertiana	Strychnos	Loganiaceae
Saguinus_mystax	Strychnos_panurensis	Strychnos	Loganiaceae
Saguinus_mystax	Strychnos_rondeletioides	Strychnos	Loganiaceae
Saguinus_mystax	Byrsonima_poeppigiana	Byrsonima	Malpighiaceae
Saguinus_mystax	Matisia_bracteolosa	Matisia	Malvaceae
Saguinus_mystax	Theobroma_obovatum	Theobroma	Malvaceae
Saguinus_mystax	Marcgravia_longifolia	Marcgravia	Marcgraviaceae
Saguinus_mystax	Souroubea_crassipetala	Souroubea	Marcgraviaceae
Saguinus_mystax	Bellucia_pentamera	Bellucia	Melastomataceae
Saguinus_mystax	Miconia_lourteigiana	Miconia	Melastomataceae
Saguinus_mystax	Tococa_guianensis	Tococa	Melastomataceae
Saguinus_mystax	Abuta_fluminum	Abuta	Menispermaceae
Saguinus_mystax	Abuta_grandifolia	Abuta	Menispermaceae
Saguinus_mystax	Abuta_obovata	Abuta	Menispermaceae
Saguinus_mystax	Abuta_pahnii	Abuta	Menispermaceae
Saguinus_mystax	Abuta_rufescens	Abuta	Menispermaceae
Saguinus_mystax	Anomospermum_grandifolium	Anomospermum	Menispermaceae
Saguinus_mystax	Anomospermum_solimoesanum	Anomospermum	Menispermaceae
Saguinus_mystax	Borismene_japurensis	Borismene	Menispermaceae
Saguinus_mystax	Odontocarya_ulei	Odontocarya	Menispermaceae
Saguinus_mystax	Sciadotenia_mathiasiana	Sciadotenia	Menispermaceae
Saguinus_mystax	Telitoxicum_minutiflorum	Telitoxicum	Menispermaceae
Saguinus_mystax	Clarisia_racemosa	Clarisia	Moraceae
Saguinus_mystax	Ficus_americana	Ficus	Moraceae
Saguinus_mystax	Ficus_insipida	Ficus	Moraceae
Saguinus_mystax	Ficus_krukovii	Ficus	Moraceae
Saguinus_mystax	Ficus_mathewsii	Ficus	Moraceae
Saguinus_mystax	Ficus_pertusa	Ficus	Moraceae
Saguinus_mystax	Helicostylis_scabra	Helicostylis	Moraceae
Saguinus_mystax	Maclura_tinctoria	Maclura	Moraceae
Saguinus_mystax	Naucleopsis_imitans	Naucleopsis	Moraceae
Saguinus_mystax	Naucleopsis_oblongifolia	Naucleopsis	Moraceae
Saguinus_mystax	Naucleopsis_ulei	Naucleopsis	Moraceae
Saguinus_mystax	Sorocea_pubivena	Sorocea	Moraceae
Saguinus_mystax	Virola_obovata	Virola	Myristicaceae
Saguinus_mystax	Myrcia_paivae	Myrcia	Myrtaceae
Saguinus_mystax	Neea_floribunda	Neea	Nyctaginaceae
Saguinus_mystax	Neea_virens	Neea	Nyctaginaceae
Saguinus_mystax	Moutabea_aculeata	Moutabea	Polygalaceae
Saguinus_mystax	Coccoloba_densifrons	Coccoloba	Polygonaceae
Saguinus_mystax	Duroia_hirsuta	Duroia	Rubiaceae
Saguinus_mystax	Duroia_saccifera	Duroia	Rubiaceae
Saguinus_mystax	Pagamea_coriacea	Pagamea	Rubiaceae
Saguinus_mystax	Casearia_pitumba	Casearia	Salicaceae
Saguinus_mystax	Paullinia_clathrata	Paullinia	Sapindaceae
Saguinus_mystax	Talisia_macrophylla	Talisia	Sapindaceae
Saguinus_mystax	Talisia_nervosa	Talisia	Sapindaceae
Saguinus_mystax	Chrysophyllum_argenteum	Chrysophyllum	Sapotaceae
Saguinus_mystax	Chrysophyllum_manaosense	Chrysophyllum	Sapotaceae
Saguinus_mystax	Ecclinusa_lanceolata	Ecclinusa	Sapotaceae
Saguinus_mystax	Manilkara_bidentata	Manilkara	Sapotaceae
Saguinus_mystax	Micropholis_brochidodroma	Micropholis	Sapotaceae
Saguinus_mystax	Micropholis_cylindrocarpa	Micropholis	Sapotaceae
Saguinus_mystax	Micropholis_egensis	Micropholis	Sapotaceae
Saguinus_mystax	Micropholis_venulosa	Micropholis	Sapotaceae
Saguinus_mystax	Simaba_orinocensis	Simaba	Simaroubaceae
Saguinus_mystax	Discophora_guianensis	Discophora	Stemonuraceae
Saguinus_mystax	Cecropia_sciadophylla	Cecropia	Urticaceae
Saguinus_mystax	Pourouma_acuminata	Pourouma	Urticaceae
Saguinus_mystax	Pourouma_bicolor	Pourouma	Urticaceae
Saguinus_mystax	Pourouma_cecropiifolia	Pourouma	Urticaceae
Saguinus_mystax	Pourouma_cucura	Pourouma	Urticaceae
Saguinus_mystax	Pourouma_guianensis	Pourouma	Urticaceae
Saguinus_mystax	Pourouma_mollis	Pourouma	Urticaceae
Saguinus_mystax	Pourouma_phaeotricha	Pourouma	Urticaceae
Saguinus_mystax	Pourouma_tomentosa	Pourouma	Urticaceae
Saguinus_mystax	Leonia_crassa	Leonia	Violaceae
Saguinus_mystax	Leonia_cymosa	Leonia	Violaceae
Saguinus_mystax	Leonia_glycycarpa	Leonia	Violaceae
Saguinus_mystax	Cissus_biformifolia	Cissus	Vitaceae
Saguinus_mystax	Cissus_verticillata	Cissus	Vitaceae
Sapajus_apella	Ziziphus_cinnamomum	Ziziphus	Rhamnaceae
Sapajus_apella	Manilkara_bidentata	Manilkara	Sapotaceae
Sapajus_flavius	Miconia_cinnamomifolia	Miconia	Melastomataceae
Sapajus_libidinosus	Xylopia_aromatica	Xylopia	Annonaceae
Sapajus_libidinosus	Bromelia_karatas	Bromelia	Bromeliaceae
Sapajus_libidinosus	Copaifera_langsdorfii	Copaifera	Fabaceae
Sapajus_libidinosus	Guazuma_ulmifolia	Guazuma	Malvaceae
Sapajus_libidinosus	Brosimum_alicastrum	Brosimum	Moraceae
Sapajus_libidinosus	Ficus_gomelleira	Ficus	Moraceae
Sapajus_libidinosus	Ficus_insipida	Ficus	Moraceae
Sapajus_libidinosus	Psidium_guajava	Psidium	Myrtaceae
Sapajus_libidinosus	Ziziphus_joazeiro	Ziziphus	Rhamnaceae
Sapajus_libidinosus	Casearia_gossypiosperma	Casearia	Salicaceae
Sapajus_libidinosus	Casearia_obliqua	Casearia	Salicaceae
Sapajus_libidinosus	Prockia_crucis	Prockia	Salicaceae
Sapajus_libidinosus	Cecropia_hololeuca	Cecropia	Urticaceae
Sapajus_libidinosus	Cecropia_pachystachya	Cecropia	Urticaceae
Sapajus_libidinosus	Urera_baccifera	Urera	Urticaceae
Sapajus_nigritus	Mendoncia_velloziana	Mendoncia	Acanthaceae
Sapajus_nigritus	Annona_neosericea	Annona	Annonaceae
Sapajus_nigritus	Rollinia_sericea	Rollinia	Annonaceae
Sapajus_nigritus	Anthurium_crassinervium	Anthurium	Araceae
Sapajus_nigritus	Anthurium_harrisii	Anthurium	Araceae
Sapajus_nigritus	Heteropsis_oblongifolia	Heteropsis	Araceae
Sapajus_nigritus	Monstera_adansonii	Monstera	Araceae
Sapajus_nigritus	Philodendron_appendiculatum	Philodendron	Araceae
Sapajus_nigritus	Philodendron_corcovadense	Philodendron	Araceae
Sapajus_nigritus	Philodendron_crassinervium	Philodendron	Araceae
Sapajus_nigritus	Philodendron_eximium	Philodendron	Araceae
Sapajus_nigritus	Philodendron_obliquifolium	Philodendron	Araceae
Sapajus_nigritus	Philodendron_oblongum	Philodendron	Araceae
Sapajus_nigritus	Schlegelia_parviflora	Schlegelia	Bignoniaceae
Sapajus_nigritus	Cordia_ecalyculata	Cordia	Boraginaceae
Sapajus_nigritus	Pereskia_aculeata	Pereskia	Cactaceae
Sapajus_nigritus	Celtis_ehrenbergiana	Celtis	Cannabaceae
Sapajus_nigritus	Celtis_iguanaea	Celtis	Cannabaceae
Sapajus_nigritus	Celtis_tala	Celtis	Cannabaceae
Sapajus_nigritus	Clusia_criuva	Clusia	Clusiaceae
Sapajus_nigritus	Clusia_parviflora	Clusia	Clusiaceae
Sapajus_nigritus	Sloanea_guianensis	Sloanea	Elaeocarpaceae
Sapajus_nigritus	Hymenaea_altissima	Hymenaea	Fabaceae
Sapajus_nigritus	Inga_edulis	Inga	Fabaceae
Sapajus_nigritus	Inga_marginata	Inga	Fabaceae
Sapajus_nigritus	Inga_semialata	Inga	Fabaceae
Sapajus_nigritus	Inga_uruguensis	Inga	Fabaceae
Sapajus_nigritus	Inga_vera	Inga	Fabaceae
Sapajus_nigritus	Vantanea_compacta	Vantanea	Humiriaceae
Sapajus_nigritus	Cryptocarya_mandioccana	Cryptocarya	Lauraceae
Sapajus_nigritus	Cryptocarya_moschata	Cryptocarya	Lauraceae
Sapajus_nigritus	Endlicheria_paniculata	Endlicheria	Lauraceae
Sapajus_nigritus	Guazuma_ulmifolia	Guazuma	Malvaceae
Sapajus_nigritus	Marcgravia_polyantha	Marcgravia	Marcgraviaceae
Sapajus_nigritus	Schwartzia_brasiliensis	Schwartzia	Marcgraviaceae
Sapajus_nigritus	Miconia_cinnamomifolia	Miconia	Melastomataceae
Sapajus_nigritus	Miconia_inaequidens	Miconia	Melastomataceae
Sapajus_nigritus	Miconia_pusilliflora	Miconia	Melastomataceae
Sapajus_nigritus	Abuta_selloana	Abuta	Menispermaceae
Sapajus_nigritus	Ficus_enormis	Ficus	Moraceae
Sapajus_nigritus	Ficus_eximia	Ficus	Moraceae
Sapajus_nigritus	Ficus_gomelleira	Ficus	Moraceae
Sapajus_nigritus	Ficus_insipida	Ficus	Moraceae
Sapajus_nigritus	Ficus_luschnathiana	Ficus	Moraceae
Sapajus_nigritus	Ficus_luschthia	Ficus	Moraceae
Sapajus_nigritus	Maclura_tinctoria	Maclura	Moraceae
Sapajus_nigritus	Musa_rosacea	Musa	Musaceae
Sapajus_nigritus	Virola_bicuhyba	Virola	Myristicaceae
Sapajus_nigritus	Campomanesia_neriiflora	Campomanesia	Myrtaceae
Sapajus_nigritus	Campomanesia_xanthocarpa	Campomanesia	Myrtaceae
Sapajus_nigritus	Psidium_guajava	Psidium	Myrtaceae
Sapajus_nigritus	Heisteria_silvianii	Heisteria	Olacaceae
Sapajus_nigritus	Hieronyma_alchorneoides	Hieronyma	Phyllanthaceae
Sapajus_nigritus	Piper_aduncum	Piper	Piperaceae
Sapajus_nigritus	Piper_amalago	Piper	Piperaceae
Sapajus_nigritus	Piper_crassinervium	Piper	Piperaceae
Sapajus_nigritus	Diclidanthera_laurifolia	Diclidanthera	Polygalaceae
Sapajus_nigritus	Coffea_arabica	Coffea	Rubiaceae
Sapajus_nigritus	Posoqueria_acutifolia	Posoqueria	Rubiaceae
Sapajus_nigritus	Posoqueria_latifolia	Posoqueria	Rubiaceae
Sapajus_nigritus	Psychotria_mapourioides	Psychotria	Rubiaceae
Sapajus_nigritus	Psychotria_suterella	Psychotria	Rubiaceae
Sapajus_nigritus	Paullinia_pinnata	Paullinia	Sapindaceae
Sapajus_nigritus	Chrysophyllum_viride	Chrysophyllum	Sapotaceae
Sapajus_nigritus	Siparuna_guianensis	Siparuna	Siparunaceae
Sapajus_nigritus	Solanum_argenteum	Solanum	Solanaceae
Sapajus_nigritus	Solanum_granulosoleprosum	Solanum	Solanaceae
Sapajus_nigritus	Cecropia_glaziovii	Cecropia	Urticaceae
Sapajus_nigritus	Cecropia_hololeuca	Cecropia	Urticaceae
Sapajus_nigritus	Cecropia_pachystachya	Cecropia	Urticaceae
Sapajus_nigritus	Pourouma_guianensis	Pourouma	Urticaceae
Sapajus_nigritus	Urera_baccifera	Urera	Urticaceae
Sapajus_robustus	Ficus_arpazusa	Ficus	Moraceae
Sapajus_robustus	Ficus_clusiifolia	Ficus	Moraceae
Sapajus_robustus	Ficus_mariae	Ficus	Moraceae
Sapajus_robustus	Ficus_pulchella	Ficus	Moraceae
Sapajus_robustus	Cecropia_glaziovii	Cecropia	Urticaceae
Sapajus_robustus	Cecropia_hololeuca	Cecropia	Urticaceae
Sapajus_robustus	Cecropia_pachystachya	Cecropia	Urticaceae
Sapajus_xanthosternos	Mendoncia_bahiensis	Mendoncia	Acanthaceae
Sapajus_xanthosternos	Tapirira_guianensis	Tapirira	Anacardiaceae
Sapajus_xanthosternos	Annona_salzmannii	Annona	Annonaceae
Sapajus_xanthosternos	Xylopia_sericea	Xylopia	Annonaceae
Sapajus_xanthosternos	Macoubea_guianensis	Macoubea	Apocynaceae
Sapajus_xanthosternos	Philodendron_hederaceum	Philodendron	Araceae
Sapajus_xanthosternos	Aechmea_conifera	Aechmea	Bromeliaceae
Sapajus_xanthosternos	Protium_warmingianum	Protium	Burseraceae
Sapajus_xanthosternos	Buchenavia_hoehneana	Buchenavia	Combretaceae
Sapajus_xanthosternos	Dalechampia_ilheotica	Dalechampia	Euphorbiaceae
Sapajus_xanthosternos	Inga_edulis	Inga	Fabaceae
Sapajus_xanthosternos	Inga_subnuda	Inga	Fabaceae
Sapajus_xanthosternos	Theobroma_cacao	Theobroma	Malvaceae
Sapajus_xanthosternos	Henriettea_succosa	Henriettea	Melastomataceae
Sapajus_xanthosternos	Miconia_amoena	Miconia	Melastomataceae
Sapajus_xanthosternos	Miconia_cinnamomifolia	Miconia	Melastomataceae
Sapajus_xanthosternos	Miconia_hypoleuca	Miconia	Melastomataceae
Sapajus_xanthosternos	Miconia_prasina	Miconia	Melastomataceae
Sapajus_xanthosternos	Anomospermum_reticulatum	Anomospermum	Menispermaceae
Sapajus_xanthosternos	Chondrodendron_microphyllum	Chondrodendron	Menispermaceae
Sapajus_xanthosternos	Orthomene_schomburgkii	Orthomene	Menispermaceae
Sapajus_xanthosternos	Brosimum_rubescens	Brosimum	Moraceae
Sapajus_xanthosternos	Ficus_hirsuta	Ficus	Moraceae
Sapajus_xanthosternos	Helicostylis_tomentosa	Helicostylis	Moraceae
Sapajus_xanthosternos	Campomanesia_dichotoma	Campomanesia	Myrtaceae
Sapajus_xanthosternos	Campomanesia_guaviroba	Campomanesia	Myrtaceae
Sapajus_xanthosternos	Myrcia_hirtiflora	Myrcia	Myrtaceae
Sapajus_xanthosternos	Myrcia_racemosa	Myrcia	Myrtaceae
Sapajus_xanthosternos	Guapira_opposita	Guapira	Nyctaginaceae
Sapajus_xanthosternos	Heisteria_perianthomega	Heisteria	Olacaceae
Sapajus_xanthosternos	Passiflora_haematostigma	Passiflora	Passifloraceae
Sapajus_xanthosternos	Pera_glabrata	Pera	Peraceae
Sapajus_xanthosternos	Faramea_nocturna	Faramea	Rubiaceae
Sapajus_xanthosternos	Guettarda_viburnoides	Guettarda	Rubiaceae
Sapajus_xanthosternos	Posoqueria_latifolia	Posoqueria	Rubiaceae
Sapajus_xanthosternos	Micropholis_guyanensis	Micropholis	Sapotaceae
Sapajus_xanthosternos	Micropholis_venulosa	Micropholis	Sapotaceae
Sapajus_xanthosternos	Solanum_rupincola	Solanum	Solanaceae
Sapajus_xanthosternos	Pourouma_mollis	Pourouma	Urticaceae
Sapajus_xanthosternos	Pourouma_velutina	Pourouma	Urticaceae
Sapajus_xanthosternos	Cissus_stipulata	Cissus	Vitaceae
